tweet_id,replies_count,retweets_count,likes_count,annotator_label_1,annotator_label_2,annotator_label_3,trust_1,trust_2,trust_3
1445581915797348352,0,0,1,0,2,1,0.967,0.967,0.933
1445582525414268928,0,0,2,0,3,1,0.9,0.933,0.9
1445585952160706304,1,0,1,1,0,2,1,1,0.967
1445585982221287424,2,2,14,0,3,2,0.933,0.967,1
1445587178998796288,0,0,0,3,0,1,0.967,1,0.933
1445587961899204608,1,0,2,1,0,2,0.967,0.967,0.9
1445589315036200704,0,0,0,2,0,1,1,0.967,0.967
1445589493935792128,0,1,5,2,0,1,0.967,1,1
1445589530795384832,0,0,0,0,2,1,1,1,1
1445589607941246720,2,0,7,0,1,2,1,0.967,0.967
1445591417317957632,0,0,2,2,0,1,0.967,1,1
1445591574797189120,0,0,3,2,1,0,0.967,1,0.9
1445594727567347712,0,0,1,1,2,0,0.967,0.967,1
1445597617014984704,0,0,2,2,1,0,0.967,1,1
1445598633567535104,1,0,3,0,2,1,1,0.933,1
1445598817772982272,4,0,18,2,3,1,1,0.967,0.967
1445599016306155520,0,0,0,0,2,1,0.967,0.967,1
1445599197021937664,0,0,1,1,2,0,1,1,1
1445599543165292288,0,0,0,2,3,0,0.933,1,1
1445600874877784064,3,0,7,0,1,2,0.967,0.967,0.967
1445601472528351232,2,0,4,2,1,0,0.967,1,1
1445602343001616384,0,0,0,3,2,1,0.933,0.967,1
1445602421388967936,1,0,0,0,2,1,0.967,0.933,1
1445602878677155840,0,0,0,1,0,2,0.933,1,0.9
1445603944667889664,1,0,1,1,0,2,1,1,0.933
1445605431628337152,1,0,0,0,3,2,1,1,1
1445605564235411456,2,0,1,1,2,0,0.967,1,1
1445609719754723328,0,0,1,0,1,2,1,0.967,0.967
1445613776045105152,3,1,11,3,0,1,0.967,0.967,1
1445615172026974208,0,0,0,2,0,1,1,0.967,0.933
1445615664316571648,1,0,1,2,1,0,0.9,1,1
1445616425750519808,1,0,2,2,0,1,0.967,1,1
1445617139130372096,1,0,0,0,1,2,0.967,1,0.933
1445620066439991296,1,0,0,2,0,1,0.967,1,0.967
1445621065053474816,0,0,0,0,1,2,0.967,0.967,1
1445622852154060800,0,0,1,1,2,0,1,0.967,1
1445623269747347456,1,0,3,2,3,0,0.933,0.933,0.967
1445625019648802816,1,0,2,1,0,2,0.967,0.967,1
1445625370934345728,0,0,0,0,1,2,1,0.933,0.9
1445625955569995520,1,0,0,1,2,0,0.967,0.967,1
1445628725870034688,1,0,0,3,0,1,1,0.967,0.933
1445629008612192256,0,0,1,1,0,2,0.967,0.967,1
1445630570625597440,1,1,3,2,0,1,1,1,0.933
1445632936775094272,0,0,0,2,0,1,0.933,1,1
1445636657542090752,1,1,8,2,0,1,1,1,1
1445637141464190720,0,0,1,1,2,0,1,0.967,1
1445637814167564288,0,0,0,2,0,1,0.967,1,1
1445639307042037504,1,0,0,1,2,0,0.967,0.967,1
1445640781683838720,1,0,1,2,0,1,1,0.933,1
1445640897849265920,0,0,1,0,2,3,1,0.967,0.9
1445642244380250112,0,0,0,1,0,2,0.967,1,0.933
1445643232608620288,0,0,2,1,3,2,1,0.967,1
1445645726592102400,0,0,0,1,2,0,0.933,0.967,1
1445647951821357056,0,2,0,0,3,2,0.933,0.967,1
1445650107748126720,0,0,3,0,1,2,1,0.967,1
1445653173507608320,1,0,0,2,3,0,0.9,0.967,0.967
1445653322552074240,0,0,2,1,0,2,0.933,0.967,0.967
1445666152076566528,1,0,0,2,0,1,1,1,0.9
1445670073545342720,1,0,4,2,1,0,0.967,0.967,1
1445672394509611008,0,1,2,1,0,2,1,0.967,0.9
1445684182500273920,1,1,1,1,2,3,0.933,0.967,1
1445685484722609920,0,0,0,1,0,2,0.967,1,1
1445688605452603136,1,0,2,0,2,1,1,1,1
1445689110421639168,7,1,3,2,0,1,0.967,0.967,0.967
1445691319800635392,0,0,1,1,0,2,0.933,0.967,0.967
1445692166177652736,1,0,0,1,0,3,0.967,1,0.9
1445693317371637504,0,0,1,1,2,0,1,1,1
1445701042323161088,0,0,1,2,1,0,0.967,1,0.967
1445703876506578688,0,0,0,1,2,3,1,1,0.9
1445704662330585088,2,0,6,2,0,1,0.933,0.967,0.967
1445707114828242688,0,0,0,3,1,0,0.967,1,1
1445707378167463936,0,0,2,0,1,2,0.933,1,0.9
1445708621417877504,1,1,1,2,3,1,0.967,1,1
1445708652162129920,2,0,13,0,2,1,1,1,0.967
1445709291202088704,0,0,0,2,0,1,0.967,0.933,0.967
1445709894615650304,0,0,0,2,1,0,1,1,1
1445711933127081984,0,0,0,2,0,1,0.967,1,0.967
1445712080191950848,0,0,4,0,1,2,0.967,0.933,0.933
1445712560431403008,0,0,3,1,2,0,0.967,0.967,1
1445713437443518464,0,0,2,0,1,3,0.967,1,0.9
1445714689879527424,0,1,2,2,3,1,1,0.967,1
1445714751745523712,8,1,56,2,0,1,0.967,1,0.967
1445717960601964288,3,0,7,1,0,2,1,0.967,0.9
1445718726397988864,0,0,0,1,2,0,0.967,0.967,1
1445719926543552512,1,0,6,1,0,2,0.967,1,0.967
1445720536684891904,0,0,1,1,0,3,0.967,1,0.9
1445722034164547584,0,0,0,3,2,0,0.933,1,0.9
1445722291413962752,0,0,0,0,1,2,1,1,0.967
1445723486039592704,0,0,0,0,1,2,1,1,1
1445725796656553984,4,2,22,2,1,0,0.933,0.967,1
1445727544955768832,0,0,0,0,2,3,0.967,0.967,1
1445729391921741824,2,0,1,1,0,2,0.967,0.967,1
1445729983197061120,1,0,0,2,1,3,1,0.967,0.967
1445732445920403456,1,0,0,1,2,3,0.967,0.967,0.9
1445732589625561088,1,0,0,2,1,0,0.967,1,1
1445735197773897728,0,0,6,1,2,0,0.967,0.933,1
1445735505513967616,0,0,0,0,3,2,1,0.967,0.933
1445736473509068800,1,0,0,0,1,2,1,1,1
1445738953521303552,0,0,0,3,1,2,1,0.967,1
1448199919160815616,1,1,0,2,0,3,0.933,1,1
1445739603332190208,0,3,2,2,1,0,0.967,0.967,0.967
1445740612775407616,0,0,0,1,2,0,0.9,0.967,1
1445743992201646080,3,0,12,1,0,2,0.967,0.967,1
1445744615198392320,1,4,190,1,2,0,0.933,1,0.967
1445745190870736896,1,0,3,1,0,2,0.933,1,0.967
1445745608677990400,0,0,2,2,0,1,1,1,0.9
1445748395096768512,0,0,0,1,2,0,0.9,1,1
1445748506413522688,1,0,2,2,1,3,0.933,1,0.967
1445750033882644480,1,0,6,3,0,1,0.967,0.967,1
1445750834692722688,0,0,1,0,1,2,1,1,0.933
1445751691999989504,0,0,0,2,0,1,0.933,0.933,1
1445752278980304896,0,0,3,2,1,0,0.9,0.967,0.9
1445753826175115264,0,0,1,0,2,1,1,0.967,1
1445754178043736064,0,0,1,1,0,2,0.967,1,0.9
1445756449418743808,0,0,1,2,3,0,0.967,0.967,1
1445758426236084224,1,0,0,2,0,3,1,1,1
1445761067418722304,0,0,1,2,1,0,0.967,0.933,1
1445762735313014784,1,0,0,0,2,1,0.967,1,0.967
1445766230581776384,0,0,0,1,2,0,1,1,1
1445766544353468416,0,0,0,2,1,0,0.967,1,1
1445769235318263808,1,0,2,3,2,1,0.967,0.967,1
1445769472590049280,1,2,69,2,0,1,0.967,1,1
1445770311341723648,0,0,0,1,0,2,0.933,1,1
1445770629785931520,1,0,0,0,2,1,0.967,0.967,1
1445770757074677504,1,0,4,2,0,1,0.967,1,1
1445771611576025088,0,0,0,0,1,2,1,1,1
1446905053437173504,0,0,0,2,3,0,0.967,0.967,1
1445775005116035072,0,0,1,2,1,0,0.9,1,1
1445776393275514880,0,0,1,3,0,1,0.967,0.967,1
1445778034015887104,4,0,4,2,1,0,1,1,0.967
1445778210977841152,1,0,0,3,1,2,1,1,0.967
1445780119184817920,1,0,1,2,3,1,1,1,1
1445780263733055488,2,0,0,2,1,0,0.967,1,0.967
1445780798817411072,0,0,0,3,1,2,0.967,0.967,0.967
1445781438574432256,0,0,0,2,1,0,0.933,1,1
1445781542765137920,2,0,3,0,2,1,0.933,0.933,1
1445781559055773696,0,0,0,2,0,1,0.967,0.967,0.967
1445787631560892416,2,0,0,1,0,2,0.9,0.967,1
1445788370953596928,1,0,2,2,0,3,0.967,0.933,0.9
1445790319224700928,1,0,2,2,1,0,0.9,0.933,1
1445794165669998336,1,0,3,2,0,3,0.9,1,0.933
1445795443816943616,1,0,2,3,2,1,0.967,0.967,1
1445795460447277056,0,0,5,2,0,1,0.967,1,0.967
1445796948091420672,2,0,5,1,0,2,1,1,1
1445797528977477632,1,0,0,0,1,2,0.933,1,1
1445797714856271872,1,0,34,1,2,0,1,0.967,0.967
1445798274624016384,1,0,7,0,1,3,0.967,0.967,1
1445798332450816000,4,0,17,3,1,0,0.967,1,0.9
1445799815317635072,1,0,2,2,1,0,0.933,1,1
1445800351513317120,0,0,3,0,2,1,0.967,1,0.967
1445800870466125824,1,0,0,1,2,0,0.9,0.967,1
1445801868676898816,0,0,0,3,1,2,0.967,1,1
1445804877419057152,0,0,0,3,1,0,0.967,1,1
1447610054631464704,0,0,0,3,2,1,0.967,1,1
1445806321983528704,0,0,0,2,0,1,0.967,1,1
1445807382970437632,1,0,0,0,1,2,0.967,0.967,1
1445807741985976320,1,0,2,2,0,1,0.967,1,1
1445808376131174400,0,0,0,2,0,1,1,1,0.967
1445808545438453504,0,0,0,0,2,3,0.9,1,1
1445808834891567104,1,2,14,2,0,3,1,0.967,0.967
1445811385602953216,0,0,7,3,2,0,0.967,0.967,1
1445811791838146304,0,0,0,3,1,2,0.933,1,1
1445813380288155648,0,0,0,3,2,0,1,0.967,1
1445815670923530240,0,0,0,0,2,1,1,0.967,0.967
1445818306565447680,1,0,0,3,2,1,0.967,1,1
1445819070696222720,0,0,1,0,2,3,0.967,1,0.9
1445819516240285696,1,0,0,2,0,1,0.933,1,1
1445820761164304384,0,0,1,1,2,0,0.967,1,0.967
1445821158813667328,0,1,1,3,0,1,0.967,1,0.967
1445821244713152512,1,29,71,2,1,0,1,1,0.9
1445824956244365312,1,0,0,3,2,1,0.967,0.933,0.967
1445825157067468800,8,1,37,3,1,0,0.967,0.967,1
1445826025024212992,3,1,13,2,0,1,0.967,0.967,0.967
1445826972886581248,1,0,2,2,0,1,0.967,0.967,1
1445830016026255104,1,0,0,2,0,1,1,0.967,0.933
1445830668609413120,0,0,1,0,1,2,0.967,0.967,0.9
1445831086785826816,0,0,1,1,2,3,0.967,0.967,1
1445833977533804288,0,0,0,0,1,2,1,1,0.9
1445835200668131328,0,0,6,2,0,1,0.967,1,1
1445835373733560320,0,0,1,0,2,1,0.967,1,0.967
1445835879738662912,1,0,0,2,1,3,0.967,1,0.967
1445840819353636864,1,0,1,2,1,0,0.933,0.967,1
1445840906091786240,2,0,5,1,2,0,1,0.967,1
1445842177234403328,0,0,2,1,0,2,0.933,0.967,0.967
1445842525407744000,1,0,1,0,2,1,0.9,0.967,0.967
1445842963926433536,1,0,1,0,2,1,0.967,0.967,0.967
1445843094394609664,1,0,0,3,1,2,1,1,0.967
1445843142268260352,2,0,0,3,2,1,0.967,0.967,0.933
1445848686592815104,0,0,0,1,0,2,0.967,0.967,1
1445848908710629120,0,0,1,0,2,1,1,0.967,1
1445849802193866752,1,0,3,3,0,1,0.933,0.967,1
1445853488919969536,0,0,3,3,0,1,0.967,0.967,0.967
1445855206651092736,0,0,5,1,2,3,0.967,0.933,0.9
1445856270855016448,0,0,0,1,2,0,1,0.933,0.967
1445859186043088896,1,0,2,1,3,0,1,0.933,1
1445859470630797312,0,4,7,3,0,1,1,1,0.967
1445860302763876352,0,0,0,1,0,2,0.967,1,0.967
1445861405123649536,0,0,0,3,0,1,0.967,0.967,0.967
1445862343166943232,1,1,12,2,0,1,0.967,1,0.967
1445862346140753920,0,0,1,1,2,0,1,0.967,0.967
1445862583613878272,0,0,0,2,0,1,0.967,0.967,0.967
1445863262365519872,0,0,0,1,0,2,0.9,1,0.967
1445863914554761216,2,0,17,2,3,0,1,1,1
1445426076986052608,0,0,0,0,1,2,0.967,0.967,1
1445865600350359552,1,0,2,3,2,1,0.967,0.933,0.967
1445866051208507136,0,0,0,0,1,2,0.933,1,0.9
1445866857819299840,0,0,0,0,3,1,1,0.967,1
1445867489003507712,0,0,7,1,2,0,0.933,0.967,1
1445868754315841536,0,0,1,3,0,2,0.933,1,1
1445869371444826112,1,0,0,1,2,0,0.933,1,0.967
1445870010161762304,1,0,0,1,0,3,0.967,0.933,1
1445870449842348032,1,0,8,2,0,1,0.967,1,1
1445874181824925696,1,0,0,1,2,0,0.967,0.967,1
1445876773397286912,7,2,9,3,1,2,0.967,0.967,0.933
1445877134753505280,1,0,1,3,0,1,0.967,1,1
1445881918130515968,0,0,0,3,0,1,0.933,1,1
1445883678609973248,1,0,0,1,2,0,1,0.967,1
1445883678886793216,0,0,0,0,3,1,0.933,0.967,1
1445884181720956928,2,0,0,2,1,3,0.967,0.967,0.9
1445884577235537920,0,0,0,3,0,1,0.967,0.967,1
1445886749360730112,0,0,0,0,3,2,0.967,1,0.967
1445888461173518336,0,0,28,1,0,2,1,1,0.9
1445892105495199488,0,0,1,1,2,0,1,1,0.967
1445893888779096064,0,0,1,2,1,0,1,1,0.967
1445894149308178432,0,0,4,1,2,0,1,0.967,0.967
1446384438275944448,0,0,0,1,0,2,0.9,0.933,1
1445897450812633088,6,0,22,2,0,1,1,0.967,1
1445897695630036736,0,1,8,1,2,0,0.967,0.967,0.9
1445897892519034880,0,0,0,3,0,1,0.967,1,0.967
1445899101518721024,0,0,0,0,1,3,0.933,0.967,1
1445901748514684928,0,0,0,3,2,1,0.967,0.933,0.933
1445903349409370112,0,0,0,1,2,0,0.967,0.967,1
1445904769831345920,2,0,5,2,0,3,1,0.967,0.9
1445907472313634816,9,3,14,2,1,0,1,0.967,1
1445908501264416768,0,0,0,0,2,1,1,0.967,1
1445910780629684224,1,0,3,0,1,2,1,1,0.967
1445915813073014784,0,0,1,1,0,2,1,0.967,1
1445916744237953024,0,0,0,2,0,1,0.967,0.933,0.967
1445916752152391680,1,0,3,1,0,2,0.933,0.967,0.967
1445919334832951296,0,0,2,2,0,1,0.967,1,1
1445922726770843648,0,0,0,2,1,0,0.933,1,1
1445923318574505984,1,0,0,2,3,1,1,0.967,1
1445926157854064640,1,0,0,0,1,3,0.933,1,1
1445927100284751872,1,0,0,1,2,0,1,0.967,0.967
1445928090937532416,1,0,0,1,0,2,0.933,1,1
1445928276069847040,1,0,4,2,0,1,0.933,1,1
1445928571655102464,0,0,0,2,0,1,0.9,1,1
1445928768846155520,0,0,0,1,2,0,1,0.967,1
1445931760395726848,0,0,0,1,3,2,1,0.967,1
1445932050532421632,3,0,3,0,2,1,0.967,0.967,1
1445932289989521408,1,0,0,0,1,3,0.967,0.933,0.967
1445935078866042880,0,0,0,3,0,1,1,1,1
1445937851900833536,0,1,1,2,1,0,0.967,0.933,1
1445938089889775616,0,0,0,1,2,0,1,0.967,0.967
1445939881142673408,0,0,0,0,2,1,1,0.967,1
1445940323230830336,0,0,0,1,2,0,1,0.967,1
1445941391935242240,2,2,16,0,2,1,0.967,1,0.967
1445942530319732736,0,0,0,1,0,2,1,1,1
1445944423922257920,2,0,3,3,2,1,0.967,0.967,1
1445947690760617984,0,0,1,0,1,2,1,1,1
1445948729396064256,1,0,4,3,0,2,1,0.967,1
1445950782616969216,0,0,1,2,0,1,0.967,1,1
1445950900208475904,0,0,1,1,3,0,0.933,0.967,1
1445951767129124864,1,1,7,2,1,0,1,0.967,0.967
1445951950017679104,0,0,0,0,3,2,0.933,0.967,0.967
1445956432029835264,2,0,2,1,0,2,0.967,0.967,1
1445956538632376320,3,0,2,0,3,1,1,0.967,0.933
1445956936374099968,0,0,0,0,1,2,0.967,0.967,0.9
1447606417649594368,0,0,0,0,3,1,1,0.967,1
1445961071446081536,0,0,0,0,2,1,0.967,0.967,1
1445966997674774528,0,2,7,2,1,0,0.933,1,0.967
1445969608465289216,3,0,42,2,1,0,0.933,0.933,1
1445969725683609600,0,1,1,0,1,2,0.967,1,0.967
1447012715235397632,0,0,0,0,1,3,1,1,1
1445975179914616832,0,0,0,2,0,1,1,0.967,1
1445534120608600064,0,0,0,0,1,2,1,1,0.9
1445977164369866752,1,0,2,0,2,1,0.933,0.967,0.967
1445977537046200320,1,0,4,2,1,0,0.967,1,1
1445980542600679424,1,0,1,2,0,1,0.933,0.967,1
1445981538210893824,0,0,1,0,3,2,1,0.967,1
1445985476570017536,1,1,1,2,1,0,0.967,1,1
1445986595828609024,0,0,3,0,1,2,1,0.967,1
1445987062071664640,2,0,4,1,2,0,1,0.967,1
1445990901143191552,0,0,3,2,1,3,0.967,0.967,0.9
1445991250839101440,1,0,0,2,0,1,0.967,1,1
1445992346361819136,0,0,0,1,2,0,0.967,0.967,0.967
1445992856988971008,0,0,0,1,2,0,0.967,0.967,1
1445994823606063104,1,0,0,0,1,2,0.967,0.967,0.967
1445997226321317888,1,0,1,0,2,3,0.967,1,1
1446004133450891264,1,0,1,0,2,1,0.967,1,1
1446004453736255488,1,0,1,1,0,2,1,1,1
1446004839347994624,1,0,0,2,1,0,1,1,0.967
1446005737969225728,0,0,0,0,1,2,0.967,0.967,1
1446007445608976384,1,0,0,2,3,1,0.967,0.967,0.967
1446008595594756096,0,0,0,2,1,0,0.967,1,1
1446010087189983232,3,0,5,3,2,1,0.967,1,1
1446011224882388992,0,0,0,2,0,1,0.967,1,1
1446013442461163520,0,0,0,2,0,1,0.967,1,0.967
1446015942895546368,2,0,3,0,2,1,0.967,0.967,1
1446022285396111104,0,0,1,1,0,2,0.967,1,0.967
1446024354375118848,1,0,0,1,0,2,0.967,1,0.9
1446026219955396608,3,0,3,3,2,1,0.967,0.967,0.967
1446029205637111808,1,0,1,2,1,0,0.967,1,1
1446033603108827136,0,0,0,3,0,1,0.933,0.933,0.933
1446034754122493952,0,0,0,2,0,1,0.967,1,0.9
1446037091020849152,0,0,0,2,3,0,0.9,0.967,1
1446038271419691008,0,0,0,2,1,0,0.967,1,1
1446038812090535936,0,3,5,2,0,1,0.967,1,1
1446041941154611200,2,0,0,2,3,1,0.967,0.967,1
1446043857553137664,1,0,0,1,2,3,1,1,0.9
1446046828848365568,0,0,0,2,0,1,0.967,1,1
1446052515926077440,1,1,11,2,1,0,0.9,1,1
1446055143053668352,1,0,0,3,1,0,0.9,1,1
1446057480862126080,1,0,0,1,0,2,1,0.933,0.967
1446058412282990336,1,0,6,1,0,2,1,0.933,1
1446061551945977856,0,0,2,1,0,2,0.9,1,1
1446061919237021696,1,0,0,2,1,0,1,1,1
1446062572336304128,0,0,0,1,0,3,1,1,1
1446064415456038912,0,0,0,0,2,1,0.967,0.967,1
1446064891895291904,0,0,0,2,0,1,0.967,1,1
1446075331165573120,0,0,0,3,0,1,0.967,1,0.967
1446081776527585280,0,0,1,0,2,1,0.967,0.933,0.967
1446082037966909440,1,0,0,2,1,0,0.967,0.967,0.967
1446082505245929472,0,0,4,1,0,3,1,0.933,1
1446083501858689024,1,0,0,0,1,2,0.967,0.933,0.9
1446084938667864064,2,0,1,2,0,1,0.933,1,0.967
1446088352734846720,0,0,0,0,1,2,0.933,1,0.9
1446088903203725312,26,0,27,1,2,0,1,0.967,0.933
1446089277754986496,0,0,0,2,0,1,0.967,1,1
1446091206992216064,0,0,0,2,0,3,0.967,1,0.9
1446093890394656768,0,0,0,1,0,2,0.933,0.933,0.933
1446096669272071936,1,0,1,1,2,0,0.967,0.967,1
1446096690868539136,1,0,1,1,0,2,0.933,0.967,1
1446097010831077120,0,0,0,0,2,1,0.933,1,1
1446097923893252096,1,0,2,0,2,1,1,0.967,1
1446101799308599296,0,1,2,0,1,2,0.933,1,0.9
1446101854518193920,0,0,0,3,0,2,0.933,1,0.967
1446102138711576320,0,0,0,0,1,2,0.9,1,0.967
1446102575045091328,2,0,6,1,2,0,0.967,0.967,1
1446102979984203520,1,0,3,2,1,0,0.967,0.967,1
1446105262906134528,0,0,0,0,2,1,0.967,1,0.967
1446105568872001536,0,0,1,1,0,2,1,0.967,1
1446105737424420864,0,2,2,0,2,1,0.967,0.967,1
1446106244675092480,1,0,0,2,1,0,1,1,1
1446107416500719616,0,0,0,2,1,0,1,1,1
1446108227192643584,0,0,1,3,1,0,0.967,0.967,1
1446109094759313408,1,0,1,1,2,0,1,1,1
1446110341818028032,1,0,1,2,0,1,0.967,1,1
1446111310211551232,0,0,0,2,0,1,1,0.933,1
1446112768017326080,0,0,2,1,2,0,0.967,0.967,1
1446113319606095872,0,0,0,0,1,3,1,1,0.967
1446128651343319040,0,0,0,3,0,1,0.933,1,0.967
1446116509311332352,0,0,1,1,0,3,1,0.967,0.9
1446117017224835072,0,0,0,2,0,1,1,1,1
1446119662257770496,1,0,2,3,2,0,0.967,0.967,1
1446119871339655168,1,0,3,3,2,1,0.967,1,1
1446128651343319040,0,0,0,2,0,1,1,1,0.967
1446122958783598336,1,0,8,1,2,0,0.967,1,0.9
1446125065213341696,1,0,1,2,0,3,1,0.933,1
1446125677137121280,0,0,5,2,0,1,0.967,0.967,0.967
1446128651343319040,0,0,0,2,0,1,0.967,0.933,1
1446128651343319040,0,0,0,3,0,1,0.967,0.933,1
1446131229334462464,0,1,2,1,0,2,0.967,1,0.967
1448260338223251456,1,0,0,2,3,0,0.967,0.967,0.967
1446132217814478848,0,0,0,2,3,0,1,0.967,0.967
1446133697170706432,1,2,9,1,0,2,0.967,1,1
1446133724794478336,0,0,2,1,0,2,0.967,1,0.967
1446133969066496000,0,0,0,2,0,1,1,0.967,0.967
1446134438606241792,0,2,8,3,2,1,0.967,0.933,1
1446135087855067136,1,0,0,0,1,2,0.967,0.967,0.967
1446135803705495552,1,1,12,2,1,0,1,1,1
1446138984808304640,1,0,0,2,3,0,1,1,1
1446140976859435008,0,0,0,2,1,0,0.933,1,0.967
1446141224159744000,0,0,8,0,3,2,1,1,1
1446141374668156928,0,0,5,0,1,2,0.933,0.933,0.9
1446142154233970688,0,0,0,2,0,1,0.967,1,0.967
1446145530187423488,0,0,1,3,1,0,0.967,0.933,1
1446147123947315200,0,0,4,2,1,0,0.967,0.967,1
1446147569965428736,1,0,2,0,1,2,1,0.967,0.967
1446148753807785984,0,0,0,1,2,0,0.967,0.967,1
1446151870221889536,0,0,1,1,0,2,0.967,0.933,1
1446151879818420224,0,0,0,0,1,2,0.967,1,0.967
1446152179392331520,3,0,22,2,1,0,0.967,0.933,1
1446152724244926464,0,0,0,2,3,0,0.9,0.967,1
1446153622199357440,0,0,0,2,3,0,0.9,1,1
1446153760506462208,0,0,0,1,3,2,0.9,1,0.9
1448064763305545728,2,66,172,3,2,1,0.933,0.967,1
1446155923626467328,0,0,0,1,0,2,1,0.967,1
1446156899964047104,0,0,0,0,1,2,1,0.967,1
1446159912631930880,1,0,0,0,1,3,1,0.967,0.9
1446161135384731648,1,0,5,0,1,3,1,0.967,1
1446161323231006720,0,0,0,2,0,1,1,1,0.9
1446162039232077824,1,0,2,2,1,0,0.967,1,1
1446163030039928832,2,0,0,2,0,3,0.933,0.967,1
1446163089880240128,1,0,0,1,0,2,1,1,1
1446384438275944448,0,0,0,2,0,1,0.9,0.967,1
1446167902965665536,1,0,3,1,3,0,1,1,1
1446168731130941440,0,0,0,0,1,2,0.967,1,1
1446170826269659136,0,0,4,0,2,1,1,0.967,0.967
1446176303527387136,0,0,3,0,2,1,0.967,0.967,1
1446179175828701184,0,0,0,1,0,2,1,0.967,0.967
1446180071975399424,1,0,0,1,0,3,1,0.967,1
1446180886005927936,1,0,0,3,0,2,0.933,0.967,0.9
1446181648056430336,0,0,0,1,0,2,1,0.967,1
1446183439120539648,0,0,1,2,3,1,0.933,0.933,0.967
1446185315417403136,0,0,1,3,0,1,0.967,0.967,1
1446186282468712448,1,0,1,0,1,2,0.967,1,0.9
1446187496325451520,0,0,0,3,2,1,0.967,1,1
1446191098053857280,1,0,6,1,0,3,0.967,0.967,0.9
1446191192170012672,1,0,0,2,1,0,0.933,0.967,1
1446193175060615168,1,0,0,2,1,0,0.933,1,1
1446199401496465408,0,2,2,1,2,3,0.9,0.933,0.967
1446199684473753600,0,0,0,2,1,0,1,0.967,1
1446200342589292288,0,0,0,0,1,2,0.933,0.967,1
1446200615525363712,0,0,0,2,1,0,1,1,0.967
1446200818705711104,1,0,0,2,0,3,0.967,1,0.9
1446201494454378496,0,0,5,2,0,1,0.9,1,0.967
1446203095470391296,1,0,4,0,2,1,1,0.967,0.967
1446205050276101888,1,0,0,2,0,3,0.933,0.967,1
1446206463827853312,0,0,0,1,2,0,1,0.967,0.967
1446207529906737152,0,0,2,3,0,1,0.967,1,1
1446208131164356608,1,0,1,2,0,1,0.967,1,0.9
1446209003072245504,1,0,1,0,1,2,1,0.967,0.967
1446209802540142336,1,0,1,0,2,1,1,0.967,0.967
1446212618973286400,0,0,0,2,1,0,0.967,1,1
1446214886703382528,1,0,0,0,3,2,0.967,1,0.967
1446225276090781696,0,0,0,2,0,1,0.967,0.933,1
1446226809889214464,0,0,0,2,0,1,0.967,1,1
1446227848243654656,1,1,1,1,2,0,0.967,1,1
1446227856741306368,6,3,14,2,0,1,0.967,0.967,0.9
1446228168273063936,1,0,14,2,3,1,1,0.967,1
1446230613187563520,0,0,0,0,1,2,1,1,0.967
1446231417365614336,0,0,0,1,0,2,1,1,0.967
1446232886013792256,3,0,11,3,1,2,1,1,1
1446233472847081472,0,0,0,1,0,2,0.967,1,0.9
1446233862552657920,1,0,0,1,0,2,1,1,0.967
1446233877190696704,0,0,3,1,0,2,0.967,0.967,0.9
1446234673554804736,0,0,0,1,0,2,1,1,0.9
1446235077520683008,0,0,8,0,1,2,1,0.967,1
1446237882096787456,0,0,6,1,0,2,0.967,0.967,0.9
1446238520314629888,0,0,0,1,0,3,0.967,0.967,0.9
1446240516299845632,1,0,2,2,0,3,1,0.967,1
1446240749071355904,0,0,0,0,3,1,0.967,0.967,0.967
1446242709010673664,1,1,12,0,1,2,1,0.933,1
1446243017069895680,0,5,21,1,0,2,1,1,1
1446243409761431552,0,0,0,1,2,3,0.967,0.967,1
1446245130667708416,1,0,0,3,2,1,0.967,0.967,1
1446245316538375936,1,0,0,1,2,0,0.967,1,1
1446246048398077952,0,3,4,1,0,3,0.967,0.967,0.967
1446246483062190080,1,0,1,1,2,0,1,1,1
1446246491207700480,0,0,0,2,1,0,0.933,1,1
1446247167207698432,12,2,115,2,0,1,0.967,0.967,0.967
1446247793337712640,0,0,0,2,0,1,0.967,1,0.967
1446249510494162688,0,0,0,1,2,0,0.967,0.967,1
1446252372230017024,1,0,0,0,2,3,0.967,0.967,0.967
1446253776080359424,1,0,0,3,1,0,0.967,1,1
1446255058413293568,0,0,1,2,1,0,0.967,0.967,1
1446259861612728320,2,1,1,1,0,2,0.967,0.967,1
1446260263171330048,0,0,0,1,2,0,1,0.967,0.967
1446262347211984896,0,0,0,0,2,1,0.967,0.967,1
1446262675495743488,1,2,6,1,2,0,0.967,0.967,1
1446262814549626880,0,0,1,2,0,1,0.967,1,1
1446264118198030336,1,0,0,2,0,1,0.967,0.967,0.967
1446264766608158720,0,0,1,3,1,0,0.967,1,0.967
1446266296908275712,0,0,1,3,0,2,1,0.967,1
1446267217759309824,0,0,5,2,1,3,0.933,0.967,0.9
1448260338223251456,1,0,0,3,1,2,1,0.967,0.933
1446268711946620928,1,0,12,0,2,1,0.9,0.967,0.967
1446271162082893824,0,0,2,1,0,2,1,0.967,0.967
1446271315883663104,2,0,13,2,0,3,0.967,1,0.9
1446271454769725440,0,0,1,0,2,1,1,1,1
1446272765615509504,0,0,2,1,0,3,1,0.967,1
1446273366848049152,0,0,1,2,0,1,0.967,0.933,1
1448416790627819520,0,0,0,2,0,1,0.967,1,0.967
1446273964456689664,0,0,0,1,2,0,0.967,0.967,0.967
